,pointid_in_layer,layer_name,lclass,index,geometry,id,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,NDBI,NDWI,NDVI,BSI
71,49,BareLand,6,71,POINT (494410.6723164454 1275810.7858998466),749,0.09015624970197678,0.13220000267028809,0.1712000072002411,0.22939999401569366,0.26573750376701355,0.27367499470710754,0.293868750333786,0.2971999943256378,0.3032812476158142,0.29437291622161865,0.3969062566757202,0.37998124957084656,0.1436469554901123,-0.2690008580684662,0.12875047326087952,0.17326194047927856
72,0,Forest,0,72,POINT (493318.80498271144 1285505.6973904974),1970,0.06849097460508347,0.07240000367164612,0.09920000284910202,0.0966000035405159,0.1360187530517578,0.2689187526702881,0.3241312503814697,0.3203999996185303,0.34079375863075256,0.3328194320201874,0.20634375512599945,0.13036875426769257,-0.21653081476688385,-0.5271687507629395,0.5366906523704529,-0.26756957173347473
73,493,AgriculturalLand,5,73,POINT (482372.5070991957 1282373.4895271529),493,0.09165694564580917,0.12999999523162842,0.16220000386238098,0.2037999927997589,0.246156245470047,0.2934125065803528,0.32554376125335693,0.3508000075817108,0.3629249930381775,0.348393052816391,0.4545750021934509,0.36358749866485596,0.12885302305221558,-0.3676413297653198,0.26505589485168457,0.08260688185691833
74,233,Water,4,74,POINT (482702.72533291305 1275890.9319659383),4303,0.06796596944332123,0.09380000084638596,0.1324000060558319,0.10899999737739563,0.09071250259876251,0.04481875151395798,0.045637499541044235,0.03610000014305115,0.03214374929666519,0.0894569456577301,0.022475000470876694,0.02056875079870224,-0.23260776698589325,0.5715133547782898,-0.5024121403694153,-0.0012766469735652208
75,67,SavannahGrassland,2,75,POINT (495246.79145021865 1271416.0172744978),3437,0.037700001150369644,0.05339999869465828,0.05920000001788139,0.07919999957084656,0.10713750123977661,0.14550000429153442,0.16286875307559967,0.1738000065088272,0.20076875388622284,0.2218250036239624,0.21643124520778656,0.14908750355243683,0.10924611985683441,-0.4918454885482788,0.373913049697876,0.002387551823630929
76,165,Water,4,76,POINT (491381.05972230184 1274540.9170070216),4235,0.07371249794960022,0.05079999938607216,0.051100000739097595,0.04019999876618385,0.06809999793767929,0.10406249761581421,0.13041874766349792,0.06419999897480011,0.13023124635219574,0.2798291742801666,0.10877499729394913,0.08293125033378601,0.2576962113380432,-0.11361665278673172,0.2298850566148758,0.034146085381507874
77,643,Water,4,77,POINT (488115.34766101954 1267483.1831181992),4713,0.11401250213384628,0.11959999799728394,0.1728000044822693,0.1940000057220459,0.1949312537908554,0.11974374949932098,0.1198749989271164,0.09239999949932098,0.09008125215768814,0.21195000410079956,0.06809374690055847,0.06935624778270721,-0.15144670009613037,0.3031674325466156,-0.35474860668182373,0.10803738981485367
78,338,Forest,0,78,POINT (496922.0959258996 1278281.7875068604),2308,0.03557499870657921,0.041999999433755875,0.06639999896287918,0.041200000792741776,0.10365000367164612,0.24975000321865082,0.3062187433242798,0.3240000009536743,0.3295937478542328,0.3316020965576172,0.19670625030994415,0.1028437465429306,-0.24446365237236023,-0.6598360538482666,0.7743701934814453,-0.4351710081100464
79,237,SavannahGrassland,2,79,POINT (486515.2933049359 1272319.9971530817),3607,0.08333750069141388,0.08619999885559082,0.11400000005960464,0.14659999310970306,0.1772499978542328,0.23303750157356262,0.2585499882698059,0.2648000121116638,0.3039875030517578,0.281437486410141,0.3112125098705292,0.22123125195503235,0.08057551085948944,-0.39809927344322205,0.2873116135597229,0.023414744064211845
80,363,RoadsAndPavements,1,80,POINT (490536.14726303256 1289442.6391412907),3033,0.11803124845027924,0.10220000147819519,0.10300000011920929,0.1080000028014183,0.14329999685287476,0.15043750405311584,0.16958124935626984,0.1428000032901764,0.18271875381469727,0.23929791152477264,0.22695624828338623,0.2259874939918518,0.22759926319122314,-0.16192026436328888,0.13875597715377808,0.1536950320005417
81,184,BareLand,6,81,POINT (478576.2307991926 1283581.211365031),884,0.12156250327825546,0.14640000462532043,0.19439999759197235,0.2425999939441681,0.28551873564720154,0.2986375093460083,0.31446874141693115,0.31040000915527344,0.32356876134872437,0.32526248693466187,0.4337249994277954,0.3640437424182892,0.16573156416416168,-0.229793980717659,0.12260397523641586,0.1409042626619339
82,502,RoadsAndPavements,1,82,POINT (482790.62263733696 1276832.7096630926),3172,0.11985902488231659,0.12620000541210175,0.14020000398159027,0.15279999375343323,0.182693749666214,0.1896750032901764,0.2015250027179718,0.18440000712871552,0.20363125205039978,0.21694514155387878,0.25428125262260437,0.22083750367164612,0.15929846465587616,-0.13616758584976196,0.0937129333615303,0.09212809801101685
83,151,BareLand,6,83,POINT (487501.8149223911 1281060.3695536165),851,0.12151319533586502,0.15620000660419464,0.21439999341964722,0.27880001068115234,0.30749374628067017,0.3130187392234802,0.33034375309944153,0.32679998874664307,0.3284687399864197,0.32673126459121704,0.4347062408924103,0.43329375982284546,0.14170107245445251,-0.2076866179704666,0.07926023751497269,0.1916952133178711
84,119,Water,4,84,POINT (489570.02611262066 1274539.4010480593),4189,0.08488958328962326,0.05040000006556511,0.04919999837875366,0.0551999993622303,0.09253749996423721,0.09894374758005142,0.11701250076293945,0.05040000006556511,0.11073125153779984,0.19903957843780518,0.14101874828338623,0.1236250028014183,0.4734058082103729,-0.012048192322254181,-0.04545454680919647,0.27903443574905396
85,539,SavannahGrassland,2,85,POINT (489533.31983151473 1288996.9781689844),3909,0.047474998980760574,0.05909999832510948,0.08969999849796295,0.08110000193119049,0.15246249735355377,0.23564374446868896,0.26580625772476196,0.27300000190734863,0.3013187646865845,0.2872166633605957,0.19445624947547913,0.11194375157356262,-0.1680237501859665,-0.5053763389587402,0.5419372916221619,-0.26479655504226685
86,342,SavannahGrassland,2,86,POINT (476553.03065337805 1276708.5754043704),3712,0.11254027485847473,0.09160000085830688,0.11999999731779099,0.11400000005960464,0.17656250298023224,0.21150000393390656,0.23274999856948853,0.19259999692440033,0.23036250472068787,0.2568618059158325,0.20663750171661377,0.17538124322891235,0.03516077622771263,-0.23224568367004395,0.25636008381843567,0.009033157490193844
87,516,BareLand,6,87,POINT (486529.41983349074 1289957.1504019457),1216,0.10593125224113464,0.1234000027179718,0.1671999990940094,0.2150000035762787,0.26726874709129333,0.2887687385082245,0.30822500586509705,0.2863999903202057,0.3176937401294708,0.32804998755455017,0.4155749976634979,0.33675000071525574,0.18401652574539185,-0.2627865970134735,0.14240127801895142,0.14762622117996216
88,605,Building,3,88,POINT (483793.29960171145 1283851.6703201241),1875,0.1290062516927719,0.15219999849796295,0.27059999108314514,0.16339999437332153,0.20645000040531158,0.20756874978542328,0.24171875417232513,0.3086000084877014,0.3852437436580658,0.3259395956993103,0.5991312265396118,0.5712875127792358,0.320063054561615,-0.06560773402452469,0.3076271116733551,0.22910109162330627
89,14,Forest,0,89,POINT (493338.29877589527 1285534.8231786932),1984,0.05945625156164169,0.05920000001788139,0.08089999854564667,0.05820000171661377,0.1207749992609024,0.2805812358856201,0.33630624413490295,0.36480000615119934,0.3644374907016754,0.34338125586509705,0.18744374811649323,0.10353749990463257,-0.32115572690963745,-0.6369755268096924,0.7248227000236511,-0.44774749875068665
90,399,SavannahGrassland,2,90,POINT (482406.04855495883 1283644.6893835904),3769,0.05255763977766037,0.07079999893903732,0.09440000355243683,0.10080000013113022,0.1555124968290329,0.2641812562942505,0.3061875104904175,0.328000009059906,0.34575000405311584,0.32058262825012207,0.3112812638282776,0.1891312450170517,-0.026152417063713074,-0.5530303120613098,0.5298507213592529,-0.15807145833969116
91,561,BareLand,6,91,POINT (485839.20506226993 1284196.000490657),1261,0.09451249986886978,0.1581999957561493,0.21979999542236328,0.3027999997138977,0.3237687647342682,0.3398812413215637,0.3560124933719635,0.3707999885082245,0.3523062467575073,0.3346812427043915,0.43456876277923584,0.39355623722076416,0.07917957007884979,-0.2556721866130829,0.10095012187957764,0.13657762110233307
92,403,AgriculturalLand,5,92,POINT (488258.41270972724 1287474.2736375842),403,0.051768749952316284,0.07240000367164612,0.0997999981045723,0.09719999879598618,0.13577499985694885,0.2302750051021576,0.2665937542915344,0.20980000495910645,0.26858749985694885,0.306362509727478,0.14274999499320984,0.07495000213384628,-0.1901857852935791,-0.35529714822769165,0.366775244474411,-0.2422141581773758
93,276,AgriculturalLand,5,93,POINT (486341.8382096602 1283285.9847961802),276,0.04689791798591614,0.05990000069141388,0.0763000026345253,0.057999998331069946,0.12167499959468842,0.23164375126361847,0.2654687464237213,0.19539999961853027,0.2721187472343445,0.28937292098999023,0.17544999718666077,0.10067500174045563,-0.053795333951711655,-0.4383511245250702,0.54222571849823,-0.23340781033039093
94,54,RoadsAndPavements,1,94,POINT (483098.57832918415 1276535.8434715879),2724,0.07612847536802292,0.11400000005960464,0.1281999945640564,0.133200004696846,0.1324312537908554,0.16196249425411224,0.17598749697208405,0.16660000383853912,0.18754374980926514,0.20797570049762726,0.22127500176429749,0.17275625467300415,0.14096036553382874,-0.13025780022144318,0.11140760779380798,0.04322901740670204
95,166,Water,4,95,POINT (491403.09562947694 1274509.1548354803),4236,0.10439583659172058,0.06769999861717224,0.06459999829530716,0.07259999960660934,0.10784374922513962,0.12261249870061874,0.14352500438690186,0.09080000221729279,0.14947499334812164,0.24611249566078186,0.16695624589920044,0.1460312455892563,0.2954584062099457,-0.16859716176986694,0.1113831102848053,0.15944382548332214
96,381,Building,3,96,POINT (490147.9978629867 1285173.4864239378),1651,0.12716320157051086,0.2492000013589859,0.2678000032901764,0.1876000016927719,0.20148125290870667,0.19475625455379486,0.209525004029274,0.2587999999523163,0.3026062548160553,0.28637152910232544,0.5828812718391418,0.6403687596321106,0.38504037261009216,0.017090771347284317,0.1594982147216797,0.2395031750202179
97,260,SavannahGrassland,2,97,POINT (481867.0398886036 1274890.9232417427),3630,0.07093541324138641,0.0689999982714653,0.10180000215768814,0.10279999673366547,0.14287500083446503,0.24325625598430634,0.27764999866485596,0.3050000071525574,0.30764999985694885,0.3066708445549011,0.27614375948905945,0.17714375257492065,-0.04965423792600632,-0.4995083510875702,0.49583128094673157,-0.14382927119731903
98,433,Building,3,98,POINT (485432.0519590534 1285542.4030412727),1703,0.1539854109287262,0.1940000057220459,0.21199999749660492,0.24320000410079956,0.2569562494754791,0.251862496137619,0.25372499227523804,0.23659999668598175,0.24408124387264252,0.23746250569820404,0.28004375100135803,0.28540000319480896,0.08408840745687485,-0.05483727157115936,-0.013755731284618378,0.10216847062110901
99,633,Building,3,99,POINT (485747.30573250627 1283756.6700449083),1903,0.12557916343212128,0.17520000040531158,0.1664000004529953,0.16580000519752502,0.22098125517368317,0.24549375474452972,0.26467499136924744,0.2502000033855438,0.27179375290870667,0.2629541754722595,0.3431437611579895,0.33329999446868896,0.15664401650428772,-0.20115219056606293,0.20288461446762085,0.07971876859664917
100,608,Water,4,100,POINT (486529.2893883013 1268781.847574616),4678,0.06675416976213455,0.1088000014424324,0.1607999950647354,0.18299999833106995,0.1726437509059906,0.12792499363422394,0.1419374942779541,0.09929999709129333,0.11675000190734863,0.2264416664838791,0.07581250369548798,0.0518375001847744,-0.13412806391716003,0.2364475131034851,-0.2964930832386017,0.060364045202732086
101,468,Forest,0,101,POINT (495545.9797327519 1279614.84669639),2438,0.038820140063762665,0.04470000043511391,0.06499999761581421,0.045099999755620956,0.10271874815225601,0.24895000457763672,0.3082374930381775,0.33160001039505005,0.33445000648498535,0.3241506814956665,0.1814812570810318,0.08746249973773956,-0.29258280992507935,-0.6722137928009033,0.760552167892456,-0.4789849817752838
102,500,AgriculturalLand,5,102,POINT (480370.59543619934 1282184.1046802788),500,0.10327500104904175,0.10700000077486038,0.13600000739097595,0.16220000386238098,0.2259874939918518,0.29307499527931213,0.3256937563419342,0.33000001311302185,0.3660374879837036,0.38250625133514404,0.4384250044822693,0.34272500872612,0.14110030233860016,-0.4163089990615845,0.34091833233833313,0.07211296260356903
103,625,SavannahGrassland,2,103,POINT (476422.48990188644 1265541.7175353002),3995,0.05065763741731644,0.06319999694824219,0.09260000288486481,0.06949999928474426,0.11943124979734421,0.24424999952316284,0.2787562608718872,0.2757999897003174,0.29692500829696655,0.2876402735710144,0.2300499975681305,0.13462500274181366,-0.09044183045625687,-0.49728554487228394,0.5974515080451965,-0.24833141267299652
104,105,SavannahGrassland,2,104,POINT (495333.75799854414 1271489.5635251596),3475,0.037376388907432556,0.051899999380111694,0.06459999829530716,0.06530000269412994,0.09658750146627426,0.1617937535047531,0.19031250476837158,0.17180000245571136,0.20813749730587006,0.23888611793518066,0.210099995136261,0.1424187570810318,0.1002880334854126,-0.4534687101840973,0.4491775631904602,-0.03704347461462021
105,152,RoadsAndPavements,1,105,POINT (482886.2928506553 1276724.904069565),2822,0.16391874849796295,0.19120000302791595,0.25859999656677246,0.3176000118255615,0.3520812392234802,0.3500874936580658,0.3500312566757202,0.3431999981403351,0.3454749882221222,0.35305625200271606,0.42806875705718994,0.4181874990463257,0.11003784090280533,-0.1405782699584961,0.03874092176556587,0.15854942798614502
106,308,Building,3,106,POINT (486650.0797407274 1277292.1601417884),1578,0.23845207691192627,0.4440000057220459,0.5067999958992004,0.5252000093460083,0.4795437455177307,0.46018123626708984,0.47286251187324524,0.5267999768257141,0.45534375309944153,0.40155208110809326,0.5311437249183655,0.5193312764167786,0.0041058422066271305,-0.019349845126271248,0.0015209125122055411,0.03658517822623253
107,91,RoadsAndPavements,1,107,POINT (482820.90774382424 1276691.7829823687),2761,0.16402916610240936,0.20980000495910645,0.27320000529289246,0.33480000495910645,0.36611250042915344,0.35996875166893005,0.3706187605857849,0.36039999127388,0.363093763589859,0.35646042227745056,0.4553062617778778,0.4336625039577484,0.11634856462478638,-0.1376262605190277,0.03682393580675125,0.14810492098331451
108,461,Water,4,108,POINT (482496.1127177086 1275197.2961315413),4531,0.049020834267139435,0.04639999940991402,0.05000000074505806,0.033799998462200165,0.05665624886751175,0.04049374908208847,0.03920000046491623,0.035100001841783524,0.027262499555945396,0.03746875002980232,0.022468749433755875,0.024787500500679016,-0.21941156685352325,0.17508813738822937,0.01886792480945587,-0.1635584831237793
109,497,AgriculturalLand,5,109,POINT (480295.6739564876 1282126.6931298152),497,0.10754583030939102,0.10199999809265137,0.1387999951839447,0.14920000731945038,0.21893750131130219,0.2823125123977661,0.31158751249313354,0.33959999680519104,0.3375374972820282,0.33585208654403687,0.3750250041484833,0.2890250086784363,0.049571454524993896,-0.4197324514389038,0.3895253539085388,-0.0038359900936484337
110,555,SavannahGrassland,2,110,POINT (489410.86113135284 1288896.600895071),3925,0.04380069300532341,0.05939999967813492,0.08910000324249268,0.06369999796152115,0.12883125245571136,0.23295624554157257,0.2645312547683716,0.28439998626708984,0.28929373621940613,0.2889687418937683,0.1844562441110611,0.09992499649524689,-0.2131650149822235,-0.5228915810585022,0.6340132355690002,-0.3550771176815033
111,604,AgriculturalLand,5,111,POINT (482687.6958283576 1282722.9448647853),604,0.08028750121593475,0.1444000005722046,0.22540000081062317,0.26899999380111694,0.2865625023841858,0.42013123631477356,0.4517250061035156,0.446399986743927,0.44389376044273376,0.405412495136261,0.4152437448501587,0.2926875054836273,-0.03615908697247505,-0.3289669454097748,0.24797315895557404,-0.025260576978325844
112,698,RoadsAndPavements,1,112,POINT (478720.41317511676 1266905.5923041587),3368,0.10905833542346954,0.15000000596046448,0.18140000104904175,0.21160000562667847,0.24740000069141388,0.2612749934196472,0.27834373712539673,0.25099998712539673,0.2801562547683716,0.3021458387374878,0.3342437446117401,0.3043375015258789,0.14223773777484894,-0.1609620749950409,0.08517077565193176,0.12534932792186737
113,281,BareLand,6,113,POINT (494766.0851998258 1272068.575702733),981,0.10864027589559555,0.16099999845027924,0.21480000019073486,0.2752000093460083,0.3090749979019165,0.3157750070095062,0.3329625129699707,0.32679998874664307,0.33226248621940613,0.32735833525657654,0.41808125376701355,0.4128875136375427,0.12254469841718674,-0.20679467916488647,0.08571428805589676,0.1703287959098816
114,123,RoadsAndPavements,1,114,POINT (482961.2360586394 1276759.7822943397),2793,0.16512499749660492,0.21439999341964722,0.26840001344680786,0.3319999873638153,0.36218124628067017,0.360456258058548,0.35920000076293945,0.34880000352859497,0.35583749413490295,0.3516833186149597,0.42774999141693115,0.4304875135421753,0.10166763514280319,-0.1302657127380371,0.02467685006558895,0.150327667593956
